0.000001,0.420815,0.000006,0.578162,0.000001,0.000097,0.000020,0.000008,0.000508,0.000382
0.000000,0.000000,0.000000,0.000028,0.995317,0.000000,0.000000,0.000000,0.000000,0.004654
0.000000,0.000000,0.000000,0.000203,0.997070,0.000000,0.000000,0.000000,0.000003,0.002723
0.000000,0.000000,0.000000,0.000000,0.000040,0.000000,0.999960,0.000000,0.000000,0.000000
0.999998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.020105,0.000000,0.000000,0.000000,0.000000,0.979895
0.000000,0.999870,0.000099,0.000011,0.000000,0.000013,0.000001,0.000000,0.000004,0.000000
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000061,0.000000,0.000000,0.000088,0.019740,0.000006,0.000005,0.000007,0.000060,0.980032
0.000000,0.000000,0.000000,0.000000,0.999963,0.000000,0.000000,0.000000,0.000000,0.000037
0.000001,0.000000,0.010978,0.988467,0.000000,0.000003,0.000000,0.000000,0.000032,0.000518
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000001,0.000000,0.000119,0.000000,0.000000,0.000000,0.000001,0.999878
0.000001,0.000570,0.000006,0.000017,0.000004,0.000049,0.000006,0.000004,0.999343,0.000000
0.000003,0.005262,0.000056,0.014490,0.000000,0.000061,0.000029,0.000006,0.980089,0.000003
0.000000,0.000000,0.000000,0.000000,0.999989,0.000000,0.000002,0.000000,0.000000,0.000009
0.000793,0.000000,0.000181,0.038332,0.000008,0.000035,0.000000,0.000010,0.000196,0.960445
0.000000,0.999921,0.000004,0.000045,0.000001,0.000015,0.000002,0.000001,0.000004,0.000008
0.000001,0.000190,0.999689,0.000074,0.000000,0.000002,0.000035,0.000000,0.000009,0.000000
0.000000,0.999902,0.000010,0.000062,0.000001,0.000017,0.000001,0.000001,0.000002,0.000005
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000005,0.000000,0.994053,0.005935,0.000000,0.000001,0.000000,0.000000,0.000006,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011690,0.000000,0.488061,0.478235,0.000000,0.000326,0.000000,0.000005,0.021629,0.000054
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.169003,0.000000,0.784399,0.000402,0.000000,0.000071,0.003573,0.000008,0.042544,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000007,0.000000,0.000002,0.000026,0.000033,0.000000,0.000000,0.000000,0.000009,0.999922
0.000000,0.999911,0.000007,0.000064,0.000000,0.000011,0.000000,0.000000,0.000006,0.000001
0.000000,0.920692,0.050633,0.000211,0.000004,0.000629,0.000068,0.000039,0.014906,0.012820
0.000000,0.000000,0.000000,0.000090,0.994361,0.000000,0.000001,0.000000,0.000001,0.005546
0.999732,0.000000,0.000012,0.000256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000338,0.000000,0.000000,0.001400,0.938591,0.000002,0.000005,0.000004,0.056095,0.003564
0.000822,0.000000,0.000000,0.000000,0.998043,0.000000,0.000001,0.000000,0.000953,0.000180
0.000001,0.000001,0.000001,0.000182,0.000000,0.000001,0.000005,0.000000,0.999799,0.000007
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000004,0.000000,0.000000,0.999623,0.000000,0.000000,0.000000,0.000000,0.000373,0.000001
0.997417,0.000000,0.000952,0.000140,0.000000,0.000003,0.000000,0.000000,0.001487,0.000000
0.000000,0.000000,0.000001,0.000000,0.000002,0.000000,0.999996,0.000000,0.000001,0.000000
0.001389,0.000000,0.000417,0.407292,0.000000,0.000009,0.000000,0.000001,0.000216,0.590675
0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.999996,0.000000,0.000000,0.000000
0.000001,0.000005,0.000021,0.000000,0.000004,0.000000,0.999964,0.000000,0.000005,0.000000
0.000004,0.000555,0.000123,0.991596,0.000000,0.000133,0.000000,0.000004,0.006974,0.000611
0.000000,0.000000,0.999979,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
