0.127742,0.000000,0.007299,0.668814,0.000000,0.000199,0.000000,0.000016,0.003114,0.192816
0.000013,0.000000,0.999495,0.000242,0.000000,0.000000,0.000251,0.000000,0.000000,0.000000
0.000000,0.999939,0.000029,0.000015,0.000000,0.000009,0.000002,0.000000,0.000005,0.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.000000,0.000000,0.000000,0.994958,0.000000,0.000004,0.000001,0.000001,0.005035
0.000000,0.999990,0.000002,0.000004,0.000000,0.000002,0.000000,0.000000,0.000002,0.000000
0.000000,0.000000,0.000000,0.000000,0.999987,0.000000,0.000000,0.000000,0.000002,0.000011
0.000000,0.000000,0.000000,0.000007,0.000515,0.000000,0.000000,0.000000,0.000002,0.999476
0.000646,0.000000,0.000334,0.000000,0.008221,0.000000,0.990790,0.000000,0.000002,0.000007
0.000000,0.000000,0.000000,0.000000,0.000083,0.000000,0.000000,0.000000,0.000000,0.999916
0.999998,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
0.000212,0.000003,0.000018,0.000001,0.000018,0.000002,0.999252,0.000000,0.000494,0.000000
0.000000,0.000000,0.000000,0.000000,0.000139,0.000000,0.000000,0.000000,0.000000,0.999861
0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
0.000000,0.999998,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000159,0.000002,0.000025,0.977207,0.000023,0.000040,0.000001,0.000021,0.022521,0.000000
0.000000,0.000000,0.000000,0.000000,0.000216,0.000000,0.000000,0.000000,0.000000,0.999783
0.019294,0.000000,0.000077,0.980573,0.000000,0.000001,0.000000,0.000000,0.000004,0.000051
0.000000,0.000001,0.000022,0.999968,0.000000,0.000000,0.000003,0.000000,0.000006,0.000000
0.000000,0.000000,0.000000,0.000000,0.999966,0.000000,0.000000,0.000000,0.000000,0.000034
0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.999996
0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.999996,0.000000,0.000000,0.000000
0.000000,0.000002,0.000023,0.000000,0.002768,0.000000,0.997204,0.000000,0.000003,0.000000
0.481451,0.000000,0.000395,0.303846,0.101249,0.000149,0.086669,0.000423,0.011105,0.014712
0.000000,0.000000,0.000000,0.000001,0.996496,0.000000,0.000001,0.000000,0.000000,0.003501
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000339,0.000000,0.000002,0.002176,0.000006,0.000004,0.000000,0.000002,0.000051,0.997420
0.000000,0.000000,0.000000,0.000000,0.999906,0.000000,0.000000,0.000000,0.000000,0.000094
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.999932,0.000002,0.000019,0.000002,0.000008,0.000015,0.000001,0.000022,0.000001
0.000000,0.000000,0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001
0.000000,0.999233,0.000002,0.000681,0.000003,0.000020,0.000001,0.000001,0.000010,0.000047
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.251579,0.000000,0.000097,0.000000,0.285592,0.000002,0.462681,0.000004,0.000042,0.000002
0.000019,0.000000,0.819744,0.171848,0.000000,0.000129,0.000000,0.000003,0.001769,0.006489
0.000000,0.000000,0.999984,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.022838,0.000000,0.015511,0.729890,0.000000,0.000058,0.000000,0.000007,0.001022,0.230675
0.000000,0.999997,0.000000,0.000001,0.000000,0.000001,0.000000,0.000000,0.000002,0.000000
0.000747,0.000004,0.675567,0.323539,0.000000,0.000012,0.000003,0.000000,0.000127,0.000000
0.000000,0.999997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000
0.000000,0.999507,0.000145,0.000212,0.000001,0.000074,0.000017,0.000005,0.000030,0.000009
0.000077,0.000000,0.001774,0.007914,0.000001,0.000008,0.000000,0.000002,0.000075,0.990149
0.000000,0.000000,0.000000,0.000000,0.999664,0.000000,0.000000,0.000000,0.000000,0.000336
0.000001,0.011502,0.987486,0.000233,0.000008,0.000294,0.000144,0.000016,0.000316,0.000000
0.000001,0.000005,0.000019,0.999951,0.000000,0.000000,0.000018,0.000000,0.000005,0.000001
0.001483,0.000000,0.000000,0.993585,0.000017,0.000009,0.000002,0.000007,0.004788,0.000109
0.000000,0.916842,0.000017,0.082968,0.000002,0.000015,0.000000,0.000000,0.000011,0.000144
0.000001,0.000000,0.999333,0.000068,0.000000,0.000004,0.000592,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.999900,0.000000,0.000000,0.000000,0.000000,0.000100
0.000000,0.000000,0.000000,0.000000,0.999903,0.000000,0.000000,0.000000,0.000000,0.000096
0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.999998,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.087105,0.000000,0.000000,0.000103,0.686405,0.000013,0.000057,0.000012,0.000094,0.226211
0.000425,0.000006,0.000002,0.971823,0.002987,0.000074,0.000016,0.000066,0.024545,0.000055
0.000000,0.000000,0.000037,0.000000,0.000000,0.000000,0.999962,0.000000,0.000000,0.000000
0.999980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,0.000000
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.999886,0.000012,0.000080,0.000000,0.000013,0.000000,0.000000,0.000006,0.000001
0.000000,0.000000,0.000000,0.000000,0.000056,0.000000,0.000000,0.000000,0.000000,0.999944
0.781025,0.000196,0.000185,0.000171,0.145520,0.006225,0.000270,0.001508,0.049048,0.015850
0.000002,0.000000,0.000000,0.998461,0.000000,0.000000,0.000000,0.000000,0.000001,0.001537
